player_name,plus_minus,eFG_avg,winning_perct,total_games,pts
Eric Paschall,-2.4705882352941178,51.88679245283018,52.941176470588246,34,9.638888888888891
Anzejs Pasecniks,-13.0,0.0,100.0,1,0.0
Patrick Patterson,-0.6,55.26315789473685,70.0,10,4.454545454545454
Justin Patton,-5.333333333333333,61.29032258064515,0.0,6,6.75
Chris Paul,4.941176470588236,54.76190476190475,67.64705882352942,34,15.833333333333336
Elfrid Payton,-0.9696969696969696,46.18320610687022,48.48484848484848,33,12.588235294117649
Gary Payton II,,,0.0,0,0.0
Norvel Pelle,-1.5,37.5,25.0,4,2.25
Theo Pinson,-2.090909090909091,14.285714285714288,45.45454545454545,11,0.15384615384615385
Mason Plumlee,-3.3823529411764706,60.66945606694561,26.470588235294123,34,10.388888888888891
Jakob Poeltl,3.363636363636364,61.11111111111111,54.54545454545454,33,6.5
Vincent Poirier,-2.1666666666666665,25.0,66.66666666666666,6,0.75
Shamorie Ponds,,,0.0,0,0.0
Jordan Poole,-0.5,58.441558441558435,50.0,16,7.833333333333332
Kevin Porter Jr.,,,0.0,0,20.0
Michael Porter Jr.,3.615384615384616,61.130742049469966,57.69230769230769,26,15.142857142857142
Otto Porter Jr.,-2.625,54.16666666666666,43.75,16,10.5
Bobby Portis,3.4166666666666665,60.855263157894726,61.111111111111114,36,10.921052631578947
Kristaps Porzingis,-1.2857142857142858,54.572271386430685,57.14285714285714,21,20.727272727272727
Dwight Powell,1.0869565217391304,47.014925373134325,60.86956521739131,23,4.52
Norman Powell,1.3529411764705883,59.02777777777778,47.058823529411754,34,18.666666666666668
Taurean Prince,-3.1724137931034484,47.35576923076921,37.93103448275862,29,8.344827586206897
Julius Randle,1.5405405405405406,53.69496855345912,51.35135135135135,37,22.897435897435894
Josh Reaves,,,0.0,0,0.0
Cam Reddish,-1.5769230769230769,42.77566539923954,38.46153846153847,26,11.230769230769232
JJ Redick,-1.0,52.570093457943926,45.16129032258064,31,8.709677419354838
Naz Reid,-5.764705882352941,56.677524429967434,17.647058823529417,34,11.916666666666664
Cameron Reynolds,,,0.0,0,0.0
Josh Richardson,-1.9615384615384612,50.0,57.69230769230769,26,13.571428571428573
Austin Rivers,-2.238095238095238,53.33333333333334,47.61904761904761,21,7.333333333333332
Andre Roberson,-3.8,17.857142857142858,80.0,5,1.2
Duncan Robinson,-0.027777777777777776,59.51704545454545,50.0,36,12.76315789473684
Jerome Robinson,-5.384615384615384,39.55223880597014,23.07692307692308,13,5.230769230769232
Justin Robinson,,,0.0,0,0.0
Mitchell Robinson,-0.5555555555555556,66.02564102564102,44.444444444444436,27,8.444444444444445
Glenn Robinson III,-5.695652173913044,50.5050505050505,39.130434782608695,23,5.260869565217392
Isaiah Roby,-2.9,56.84210526315789,40.0,30,8.696969696969697
Rajon Rondo,-3.2,47.97297297297297,50.0,20,4.0
Derrick Rose,-0.16,46.92832764505118,44.0,25,13.52
Terrence Ross,-4.857142857142857,48.63445378151261,37.142857142857146,35,15.542857142857144
Terry Rozier,-2.1515151515151514,60.1,48.48484848484848,33,20.285714285714285
Ricky Rubio,-4.882352941176472,44.70338983050847,20.588235294117645,34,8.0
D'Angelo Russell,-9.85,51.68711656441718,25.0,20,19.25
Domantas Sabonis,-2.5142857142857142,55.55555555555554,45.714285714285715,35,20.783783783783786
Luka Samanic,3.4,55.88235294117647,40.0,10,3.8181818181818175
JaKarr Sampson,2.066666666666667,48.43750000000001,46.66666666666666,15,2.6
Dario Saric,9.235294117647056,56.29370629370629,70.58823529411767,17,11.73684210526316
Tomas Satoransky,3.0,62.05357142857143,47.82608695652174,23,7.0
Admiral Schofield,,,0.0,0,0.0
Dennis Schroder,5.0,48.218829516539444,72.72727272727273,33,14.794117647058822
Mike Scott,-1.4705882352941178,56.34920634920634,70.58823529411767,17,4.421052631578949
Thabo Sefolosha,,,0.0,0,0.0
Collin Sexton,-3.9354838709677415,53.28596802841917,38.70967741935485,31,23.9375
Landry Shamet,-1.0303030303030305,51.851851851851855,63.63636363636363,33,8.285714285714286
Marial Shayok,,,0.0,0,0.0
Iman Shumpert,-0.5,25.0,50.0,2,1.0
Pascal Siakam,2.2666666666666666,48.979591836734706,46.66666666666666,30,20.066666666666666
Chris Silva,-1.0,72.2222222222222,33.33333333333333,6,3.5
Ben Simmons,5.516129032258066,58.13253012048193,70.96774193548387,31,16.06451612903226
Kobi Simmons,,,0.0,0,0.0
Anfernee Simons,-3.8125,54.31818181818182,59.375,32,8.205882352941176
Alen Smailagic,,,0.0,0,0.0
Marcus Smart,-0.2352941176470588,46.80851063829786,52.941176470588246,17,13.388888888888891
Ish Smith,1.263157894736842,40.08620689655173,31.578947368421048,19,5.2105263157894735
Zhaire Smith,,,0.0,0,0.0
Dennis Smith Jr.,-1.4666666666666666,44.954128440366965,33.33333333333333,15,7.1875
Tony Snell,1.3478260869565215,68.82352941176471,52.17391304347826,23,5.24
Ray Spalding,-3.5,50.0,0.0,2,2.0
Omari Spellman,,,0.0,0,0.0
Max Strus,-2.3157894736842106,60.67961165048544,31.578947368421048,19,7.105263157894738
Edmond Sumner,-0.09090909090909093,56.707317073170735,36.36363636363637,22,5.0
Caleb Swanigan,,,0.0,0,0.0
Jayson Tatum,2.7419354838709675,50.07836990595611,54.838709677419345,31,25.125
Jeff Teague,1.6428571428571428,43.35443037974683,50.0,28,6.379310344827586
Garrett Temple,3.6060606060606064,51.79999999999999,48.48484848484848,33,8.485714285714286
Daniel Theis,2.235294117647059,62.5,52.941176470588246,34,9.485714285714286
Isaiah Thomas,,,0.0,0,0.0
Khyri Thomas,,,0.0,0,0.0
Matt Thomas,-1.619047619047619,52.17391304347825,57.14285714285714,21,2.565217391304348
Klay Thompson,,,0.0,0,0.0
Tristan Thompson,-0.2647058823529412,53.11004784688996,50.0,34,7.942857142857143
Matisse Thybulle,0.030303030303030307,44.81132075471699,69.6969696969697,33,3.5428571428571427
Anthony Tolliver,,,0.0,0,0.0
Karl-Anthony Towns,-2.3125,55.29411764705882,18.75,16,22.33333333333333
Gary Trent Jr.,-0.30303030303030304,53.926096997690536,60.60606060606061,33,15.228571428571426
Allonzo Trier,,,0.0,0,0.0
P.J. Tucker,-5.3125,46.94656488549619,34.375,32,4.40625
Rayjon Tucker,,,0.0,0,0.0
Evan Turner,,,0.0,0,0.0
Myles Turner,1.1515151515151516,55.90062111801243,48.48484848484848,33,13.371428571428574
Jonas Valanciunas,0.8214285714285714,55.621301775147934,50.0,28,15.966666666666667
Denzel Valentine,2.6666666666666665,47.379032258064505,46.66666666666666,30,7.75
Fred VanVleet,3.3529411764705883,50.08849557522125,50.0,34,20.11764705882353
Jarred Vanderbilt,-3.5294117647058822,61.51079136690648,14.705882352941178,34,5.861111111111112
Gabe Vincent,-1.2,44.40559440559441,56.00000000000001,25,5.84
Noah Vonleh,-4.0,0.0,75.0,4,0.0
Nikola Vucevic,-6.333333333333332,54.829931972789105,36.111111111111114,36,24.63157894736842
Dean Wade,-0.3928571428571429,59.45945945945946,39.285714285714285,28,3.310344827586207
Moritz Wagner,1.2173913043478262,56.14035087719297,43.47826086956522,23,6.958333333333332
Dion Waiters,,,0.0,0,0.0
Kemba Walker,0.4,48.10725552050472,50.0,20,18.095238095238095
Lonnie Walker IV,-4.161290322580645,49.22839506172839,51.612903225806456,31,11.125
John Wall,-5.0,48.1941309255079,36.0,25,21.04
Tyrone Wallace,,,0.0,0,0.0
Derrick Walton Jr.,,,0.0,0,0.0
Brad Wanamaker,-0.5405405405405406,39.814814814814824,51.35135135135135,37,4.8108108108108105
T.J. Warren,0.25,52.941176470588246,75.0,4,15.5
P.J. Washington,0.8709677419354839,51.80327868852459,51.612903225806456,31,12.636363636363635
Yuta Watanabe,-0.4090909090909091,43.33333333333333,63.63636363636363,22,2.6666666666666665
Tremont Waters,-1.4,41.935483870967744,50.0,10,3.3
Paul Watson,-1.9375,72.5,56.25,16,2.4444444444444446
Quinndary Weatherspoon,-7.4,20.0,40.0,5,0.8
Russell Westbrook,-4.5,46.09375000000001,35.714285714285715,28,21.133333333333333
Coby White,-2.3529411764705883,50.41753653444678,47.058823529411754,34,16.055555555555557
Derrick White,2.6666666666666665,45.21276595744681,55.555555555555564,9,11.7
Hassan Whiteside,-3.391304347826087,57.97101449275362,43.47826086956522,23,8.26086956521739
Andrew Wiggins,-1.6756756756756757,52.495201535508635,51.35135135135135,37,17.23076923076923
Grant Williams,-2.7142857142857144,58.2608695652174,46.42857142857143,28,5.137931034482759
Johnathan Williams,,,0.0,0,0.0
Kenrich Williams,0.0,61.60714285714285,41.66666666666667,36,6.564102564102564
Lou Williams,2.4285714285714284,47.45989304812835,60.0,35,12.555555555555555
Marvin Williams,,,0.0,0,0.0
Robert Williams III,-1.3448275862068966,72.13114754098359,55.17241379310346,29,6.7666666666666675
Nigel Williams-Goss,,,0.0,0,0.0
Zion Williamson,0.05882352941176471,61.904761904761905,44.11764705882353,34,25.472222222222218
D.J. Wilson,-3.0909090909090913,47.5609756097561,72.72727272727273,11,3.583333333333333
Dylan Windler,-2.0,56.79611650485438,36.36363636363637,22,6.3478260869565215
Justise Winslow,1.2857142857142858,38.31168831168832,57.14285714285714,7,8.777777777777779
Christian Wood,2.5294117647058822,61.79775280898877,47.058823529411754,17,22.0
Kenny Wooten,,,0.0,0,0.0
Delon Wright,-1.4482758620689655,52.76595744680851,27.58620689655172,29,10.580645161290322
Justin Wright-Foreman,,,0.0,0,0.0
Thaddeus Young,3.7666666666666666,61.86131386861313,50.0,30,12.15625
Trae Young,3.0882352941176467,49.91803278688526,47.058823529411754,34,26.722222222222218
Cody Zeller,0.05555555555555555,52.464788732394354,50.0,18,9.95
Ante Zizic,,,0.0,0,0.0
Ivica Zubac,0.4473684210526316,65.93406593406593,63.157894736842096,38,8.205128205128204
