player_name,plus_minus,eFG_avg,winning_perct,total_games,pts
Devin Booker,-5.1875,52.07171314741036,23.4375,64,26.5625
Chris Boucher,-0.5,52.6315789473684,75.0,28,3.321428571
Brian Bowen II,,,0.0,0,0.0
Ky Bowman,,,0.0,0,0.0
Avery Bradley,-1.2857142857142858,47.86184210526316,49.2063492063492,63,9.920634921
Tony Bradley,-6.0,50.0,66.66666666666666,3,5.666666667
Jarrell Brantley,,,0.0,0,0.0
Ignas Brazdeikis,,,0.0,0,0.0
Mikal Bridges,-4.743902439024391,52.309058614564826,23.170731707317074,82,8.341463415
Miles Bridges,-1.6,52.73972602739726,47.5,80,7.4625
Oshae Brissett,,,0.0,0,0.0
Ryan Broekhoff,1.6666666666666667,60.317460317460316,35.714285714285715,42,3.976190476
Malcolm Brogdon,6.90625,57.486631016042786,76.5625,64,15.640625
Dillon Brooks,-0.8888888888888888,46.31147540983606,50.0,18,7.5
Bruce Brown,-0.06756756756756757,43.63057324840764,47.2972972972973,74,4.3108108110000005
Jaylen Brown,0.9324324324324323,52.462121212121204,55.405405405405396,74,13.02702703
Moses Brown,,,0.0,0,0.0
Sterling Brown,-0.08620689655172414,54.967948717948715,77.58620689655173,58,6.413793103
Charles Brown Jr.,,,0.0,0,0.0
Troy Brown Jr.,-0.019230769230769232,46.153846153846146,38.46153846153847,52,4.769230769
Jalen Brunson,-1.1506849315068493,52.3008849557522,36.98630136986301,73,9.287671233
Thomas Bryant,-1.4861111111111112,64.84063745019921,40.27777777777778,72,10.52777778
Reggie Bullock,-0.7301587301587301,53.7037037037037,42.857142857142854,63,11.28571429
Trey Burke,-0.5862068965517241,48.175182481751825,27.58620689655172,58,10.87931034
Alec Burks,-4.640625,46.94092827004219,29.6875,64,8.765625
Deonte Burton,0.84375,45.121951219512205,65.625,32,2.5625
Jimmy Butler,2.4615384615384617,49.94469026548673,58.46153846153847,65,18.69230769
Bruno Caboclo,0.05882352941176471,53.33333333333334,41.17647058823529,34,8.294117647
Devontae Cacok,,,0.0,0,0.0
Kentavious Caldwell-Pope,-1.9146341463414636,52.97619047619048,45.121951219512205,82,11.43902439
Vlatko Cancar,,,0.0,0,0.0
Clint Capela,3.776119402985074,64.75409836065575,65.67164179104478,67,16.62686567
DeMarre Carroll,0.8805970149253731,48.69565217391304,53.7313432835821,67,11.10447761
Jevon Carter,-2.230769230769231,39.45945945945946,23.07692307692308,39,4.41025641
Vince Carter,-2.3684210526315788,55.02136752136752,32.89473684210527,76,7.394736842
Wendell Carter Jr.,-6.6818181818181825,49.32614555256065,22.72727272727273,44,10.34090909
Michael Carter-Williams,0.25,41.46341463414634,60.71428571428571,28,4.785714286
Alex Caruso,1.84,51.44508670520232,32.0,25,9.16
Willie Cauley-Stein,0.654320987654321,55.66801619433198,48.148148148148145,81,11.91358025
Tyson Chandler,-0.6363636363636364,61.61616161616161,47.27272727272727,55,3.145454545
Wilson Chandler,2.0980392156862746,52.564102564102576,68.62745098039215,51,5.980392157000001
Zylan Cheatham,,,0.0,0,0.0
Chris Chiozza,-1.7142857142857142,37.5,85.71428571428571,7,0.857142857
Marquese Chriss,-3.953488372093023,41.66666666666666,39.53488372093023,43,4.23255814
Gary Clark,0.5882352941176471,46.6887417218543,64.70588235294117,51,2.901960784
Brandon Clarke,,,0.0,0,0.0
Jordan Clarkson,-4.160493827160494,50.932203389830505,22.222222222222218,81,16.83950617
Nicolas Claxton,,,0.0,0,0.0
Chris Clemons,,,0.0,0,0.0
Antonius Cleveland,,,0.0,0,0.0
Amir Coffey,,,0.0,0,0.0
John Collins,-1.2295081967213115,59.26594464500603,39.34426229508197,61,19.47540984
Zach Collins,-0.11688311688311688,52.25000000000001,66.23376623376622,77,6.649350649
Mike Conley,0.3,50.66964285714286,42.857142857142854,70,21.11428571
Pat Connaughton,1.9180327868852456,56.00000000000001,70.49180327868852,61,6.9016393439999995
Quinn Cook,-1.8108108108108107,55.694760820045545,66.21621621621621,74,6.878378378
Tyler Cook,,,0.0,0,0.0
DeMarcus Cousins,2.1666666666666665,51.48247978436658,76.66666666666667,30,16.26666667
Robert Covington,1.8571428571428568,54.834254143646405,57.14285714285714,35,13.28571429
Allen Crabbe,0.2790697674418605,49.86595174262735,44.1860465116279,43,9.604651163
Torrey Craig,0.9066666666666666,52.62430939226519,66.66666666666666,75,5.733333332999999
Jae Crowder,2.8375,50.75282308657466,60.0,80,11.8875
Jarrett Culver,,,0.0,0,0.0
Seth Curry,1.7837837837837838,57.74193548387096,66.21621621621621,74,7.851351351
Stephen Curry,9.971014492753623,60.37313432835821,75.36231884057972,69,27.26086957
Troy Daniels,-2.215686274509804,54.54545454545454,25.490196078431374,51,6.235294118
Anthony Davis,2.357142857142857,53.99610136452241,44.64285714285715,56,25.92857143
Ed Davis,1.271604938271605,61.589403973509924,51.851851851851855,81,5.827160494
Terence Davis,,,0.0,0,0.0
DeMar DeRozan,0.12987012987012986,48.324447829398316,57.14285714285714,77,21.23376623
Dewayne Dedmon,-2.703125,57.129277566539926,37.5,64,10.828125
Matthew Dellavedova,-1.3125,49.586776859504134,41.66666666666667,48,5.875
Donte DiVincenzo,3.962962962962963,49.193548387096776,74.07407407407408,27,4.851851852
Cheick Diallo,-1.375,62.177121771217706,42.1875,64,6.046875
Hamidou Diallo,-1.4901960784313726,46.66666666666667,56.862745098039206,51,3.7254901960000004
Gorgui Dieng,-1.5263157894736843,52.65251989389921,43.42105263157895,76,6.381578947
Spencer Dinwiddie,-1.0294117647058822,51.690821256038646,52.941176470588246,68,16.80882353
Luka Doncic,-1.5972222222222223,49.74704890387857,38.888888888888886,72,21.19444444
Luguentz Dort,,,0.0,0,0.0
Damyean Dotson,-4.5479452054794525,50.57306590257879,16.43835616438356,73,10.67123288
Sekou Doumbouya,,,0.0,0,0.0
PJ Dozier,4.166666666666667,42.857142857142854,83.33333333333334,6,3.166666667
Goran Dragic,1.1666666666666667,47.921478060046184,44.444444444444436,36,13.72222222
Andre Drummond,2.2278481012658227,53.564638783269956,50.63291139240506,79,17.34177215
Jared Dudley,0.8644067796610171,53.34728033472803,47.45762711864407,59,4.86440678
Kris Dunn,-4.826086956521738,45.8498023715415,30.434782608695656,46,11.2826087
Kevin Durant,8.333333333333334,57.08604483007953,69.23076923076923,78,25.98717949
Carsen Edwards,,,0.0,0,0.0
Henry Ellenson,-0.5263157894736842,50.0,21.052631578947366,19,6.0
Wayne Ellington,-0.2452830188679245,55.36105032822758,49.0566037735849,53,10.28301887
Joel Embiid,5.8125,51.66805671392828,67.1875,64,27.515625
James Ennis III,-0.13793103448275862,56.29251700680273,60.3448275862069,58,6.706896552000001
Drew Eubanks,-0.9130434782608696,57.6923076923077,56.52173913043478,23,1.782608696
Jacob Evans,-1.1666666666666667,37.735849056603776,70.0,30,1.333333333
Dante Exum,1.1428571428571428,45.643153526970956,50.0,42,6.857142857
Tacko Fall,,,0.0,0,0.0
Derrick Favors,2.5657894736842106,60.016155088852976,60.526315789473685,76,11.80263158
Cristiano Felicio,-2.1333333333333333,53.072625698324025,26.66666666666667,60,4.0
Terrance Ferguson,1.891891891891892,55.220417633410676,59.45945945945946,74,6.932432432000001
Bruno Fernando,,,0.0,0,0.0
Yogi Ferrell,-0.7746478873239436,51.13636363636363,46.478873239436616,71,5.915492958
Dorian Finney-Smith,-1.0740740740740742,50.662878787878796,40.74074074074074,81,7.50617284
Bryn Forbes,-0.0975609756097561,56.76359039190898,58.536585365853654,82,11.79268293
Evan Fournier,1.160493827160494,50.93545369504209,51.851851851851855,81,15.13580247
De'Aaron Fox,0.8395061728395061,49.727767695099814,48.148148148148145,81,17.27160494
Michael Frazier,,,0.0,0,0.0
Tim Frazier,-1.1694915254237288,51.53256704980843,45.76271186440679,59,5.254237288000001
Melvin Frazier Jr.,-0.9,33.33333333333333,80.0,10,1.5
Markelle Fultz,-0.4736842105263158,43.225806451612904,63.157894736842096,19,8.157894737000001
Wenyen Gabriel,,,0.0,0,0.0
Daniel Gafford,,,0.0,0,0.0
Danilo Gallinari,1.5147058823529411,55.373303167420815,58.82352941176471,68,19.79411765
Langston Galloway,0.6125,50.34071550255537,51.24999999999999,80,8.4
Darius Garland,,,0.0,0,0.0
Marc Gasol,2.037974683544304,50.51724137931034,49.36708860759494,79,13.55696203
Rudy Gay,2.333333333333333,55.361930294906166,60.86956521739131,69,13.71014493
Paul George,6.363636363636362,52.850061957868654,59.740259740259745,77,28.03896104
Taj Gibson,-1.1714285714285717,57.63500931098696,45.714285714285715,70,10.75714286
Harry Giles III,-1.8103448275862069,50.28735632183909,44.82758620689656,58,7.034482758999999
Shai Gilgeous-Alexander,-1.451219512195122,51.187150837988824,58.536585365853654,82,10.84146341
Rudy Gobert,4.666666666666667,66.85393258426967,61.72839506172839,81,15.85185185
Brandon Goodwin,0.75,30.434782608695656,62.5,16,1.4375
Aaron Gordon,1.3717948717948718,50.717017208413,51.28205128205128,78,15.97435897
Eric Gordon,5.338235294117646,52.45202558635395,64.70588235294117,68,16.22058824
Devonte' Graham,-2.1739130434782608,42.12962962962962,39.130434782608695,46,4.7173913039999995
Treveon Graham,0.8285714285714286,43.45549738219896,54.28571428571429,35,5.257142857
Jerami Grant,3.725,56.68286755771568,60.0,80,13.625
Josh Gray,,,0.0,0,0.0
Danny Green,7.975,62.22222222222222,70.0,80,10.2625
Draymond Green,7.0151515151515165,50.118483412322284,72.72727272727273,66,7.3636363639999995
Gerald Green,1.9178082191780816,53.46020761245676,64.38356164383562,73,9.246575342
JaMychal Green,-3.3230769230769237,55.77731092436974,47.69230769230769,65,9.4
Javonte Green,,,0.0,0,0.0
Jeff Green,-1.207792207792208,55.53129548762738,37.662337662337656,77,12.28571429
Blake Griffin,0.4933333333333334,53.20656226696495,52.0,75,24.54666667
Marko Guduric,,,0.0,0,0.0
Kyle Guy,,,0.0,0,0.0
Rui Hachimura,,,0.0,0,0.0
Devon Hall,,,0.0,0,0.0
Tim Hardaway Jr.,-6.123076923076923,47.432024169184295,21.538461538461537,65,18.06153846
James Harden,4.743589743589744,54.059717129387124,65.38461538461539,78,36.12820513
Maurice Harkless,3.95,52.9639175257732,61.66666666666667,60,7.666666667
Jared Harper,,,0.0,0,0.0
Montrezl Harrell,0.32926829268292684,61.655405405405396,58.536585365853654,82,16.59756098
Gary Harris,3.929824561403509,48.822605965463104,66.66666666666666,57,12.92982456
Joe Harris,-1.0526315789473684,62.23262032085562,53.94736842105264,76,13.69736842
Tobias Harris,0.1951219512195122,54.944178628389146,56.09756097560976,82,20.04878049
Shaquille Harrison,-4.328767123287672,46.009389671361504,27.397260273972602,73,6.493150685
Josh Hart,0.0,50.646551724137936,46.2686567164179,67,7.835820896
Isaiah Hartenstein,1.3928571428571428,51.21951219512196,53.57142857142857,28,1.892857143
Udonis Haslem,-3.2,33.333333333333336,80.0,10,2.5
Jaxson Hayes,,,0.0,0,0.0
Gordon Hayward,3.013888888888889,52.677165354330704,61.111111111111114,72,11.45833333
John Henson,0.07142857142857142,54.47761194029851,71.42857142857143,14,5.642857143
Dewan Hernandez,,,0.0,0,0.0
Juancho Hernangomez,0.4714285714285714,54.458598726114644,62.85714285714285,70,5.828571429
Willy Hernangomez,-1.6206896551724137,54.40677966101695,53.44827586206896,58,7.25862069
Tyler Herro,,,0.0,0,0.0
Kevin Hervey,,,0.0,0,0.0
Mario Hezonja,-4.431034482758621,45.68965517241379,20.689655172413797,58,8.810344828
Buddy Hield,0.0,56.029411764705884,47.5609756097561,82,20.67073171
George Hill,2.45,51.59574468085106,65.0,60,7.6333333329999995
Solomon Hill,-2.863636363636364,47.191011235955045,31.818181818181817,44,4.340909091
Jaylen Hoard,,,0.0,0,0.0
Aaron Holiday,2.04,48.28244274809161,62.0,50,5.88
Jrue Holiday,3.4626865671641784,52.28645383951681,44.77611940298507,67,21.19402985
Justin Holiday,-5.463414634146342,49.03474903474904,30.48780487804878,82,10.45121951
Rondae Hollis-Jefferson,-0.11864406779661014,41.9917864476386,45.76271186440679,59,8.93220339
Richaun Holmes,-2.5142857142857142,60.821917808219176,22.857142857142854,70,8.171428571
Rodney Hood,-3.7916666666666665,49.77645305514157,40.27777777777778,72,11.18055556
Al Horford,3.794117647058824,58.57538035961272,60.29411764705882,68,13.60294118
Talen Horton-Tucker,,,0.0,0,0.0
Danuel House Jr.,4.564102564102563,61.507936507936506,69.23076923076923,39,9.384615385
Dwight Howard,-5.5555555555555545,62.31884057971014,44.444444444444436,9,12.77777778
William Howard,,,0.0,0,0.0
Kevin Huerter,-1.5733333333333333,52.20700152207003,36.0,75,9.693333333
De'Andre Hunter,,,0.0,0,0.0
Chandler Hutchison,-2.613636363636364,49.282296650717704,22.72727272727273,44,5.204545455
Serge Ibaka,3.4864864864864864,55.70125427594071,71.62162162162163,74,15.02702703
Andre Iguodala,4.661764705882354,57.947019867549656,69.11764705882352,68,5.720588235
Ersan Ilyasova,3.567164179104477,51.44356955380578,73.13432835820895,67,6.76119403
Joe Ingles,5.2560975609756095,56.54613466334164,60.97560975609756,82,12.12195122
Brandon Ingram,-1.1346153846153846,51.783264746227715,48.07692307692307,52,18.26923077
Kyrie Irving,4.865671641791045,55.6809024979855,55.22388059701493,67,23.82089552
Jonathan Isaac,0.12,49.91816693944353,49.33333333333334,75,9.6
Wes Iwundu,0.5,46.53284671532847,52.941176470588246,68,4.9852941180000006
Frank Jackson,-2.2459016393442623,49.32885906040268,36.065573770491795,61,8.114754097999999
Josh Jackson,-5.4683544303797476,45.60047562425684,24.05063291139241,79,11.51898734
Justin Jackson,-0.6296296296296297,53.71134020618557,44.444444444444436,81,7.197530864
Reggie Jackson,0.5487804878048781,50.42979942693411,50.0,82,15.36585366
Jaren Jackson Jr.,-1.7586206896551724,54.923599320882865,39.6551724137931,58,13.75862069
Justin James,,,0.0,0,0.0
LeBron James,2.109090909090909,56.02739726027397,50.90909090909091,55,27.36363636
Amile Jefferson,1.0833333333333333,62.50000000000002,75.0,12,2.25
DaQuan Jeffries,,,0.0,0,0.0
Ty Jerome,,,0.0,0,0.0
Alize Johnson,0.07142857142857142,28.125,64.28571428571429,14,0.9285714290000001
BJ Johnson,-2.2857142857142856,58.33333333333333,28.57142857142857,7,3.285714286
Cameron Johnson,,,0.0,0,0.0
James Johnson,-1.9272727272727272,49.868073878627975,49.09090909090909,55,7.781818182
Keldon Johnson,,,0.0,0,0.0
Stanley Johnson,-2.984848484848485,45.90909090909091,42.42424242424242,66,6.878787879
Tyler Johnson,-2.3684210526315788,49.80988593155893,45.614035087719294,57,10.85964912
Nikola Jokic,3.95,54.51907131011608,66.25,80,20.05
Damian Jones,0.7916666666666666,71.62162162162163,62.5,24,5.416666667
Tyus Jones,-0.04411764705882353,45.96412556053812,42.647058823529406,68,6.882352941000001
Derrick Jones Jr.,-0.3333333333333333,53.7037037037037,51.66666666666667,60,7.033333333
DeAndre Jordan,-3.101449275362319,64.1255605381166,36.231884057971016,69,10.98550725
Cory Joseph,2.573170731707317,46.25912408759124,58.536585365853654,82,6.548780487999999
Mfiondu Kabengele,,,0.0,0,0.0
Frank Kaminsky,0.8936170212765957,54.69798657718122,46.80851063829788,47,8.617021277000001
Enes Kanter,-2.7014925373134333,55.63689604685212,41.7910447761194,67,13.65671642
Luke Kennard,0.8888888888888888,54.03846153846153,47.61904761904761,63,9.73015873
Stanton Kidd,,,0.0,0,0.0
Michael Kidd-Gilchrist,-0.78125,50.0,45.3125,64,6.671875
Louis King,,,0.0,0,0.0
Maxi Kleber,0.9295774647887324,55.31088082901554,42.25352112676056,71,6.830985915
Brandon Knight,-4.871794871794871,45.96153846153846,43.5897435897436,39,6.820512821
Kevin Knox II,-8.52,43.818380743982495,20.0,75,12.84
John Konchar,,,0.0,0,0.0
Furkan Korkmaz,1.25,49.59183673469387,62.5,48,5.8125
Luke Kornet,-1.2173913043478262,50.17667844522968,19.565217391304348,46,7.0
Kyle Korver,1.9428571428571428,55.90062111801242,55.714285714285715,70,8.571428571
Rodions Kurucs,-0.031746031746031744,51.44766146993317,57.14285714285714,63,8.476190476000001
Kyle Kuzma,-0.8285714285714286,51.51793928242871,47.14285714285714,70,18.68571429
Zach LaVine,-4.7936507936507935,51.98237885462555,25.396825396825395,63,23.68253968
Skal Labissiere,-1.3636363636363635,59.18367346938776,54.54545454545454,22,3.045454545
Jeremy Lamb,0.620253164556962,49.89785495403473,48.10126582278482,79,15.29113924
Romeo Langford,,,0.0,0,0.0
Vic Law,,,0.0,0,0.0
Jake Layman,1.0422535211267605,57.9009433962264,64.7887323943662,71,7.61971831
Caris LeVert,-0.3,47.82608695652174,47.5,40,13.675
TJ Leaf,0.7586206896551724,56.284153005464475,60.3448275862069,58,3.879310345
Jalen Lecque,,,0.0,0,0.0
Courtney Lee,-1.6470588235294117,47.28682170542636,17.647058823529417,34,4.0
Damion Lee,-1.6875,54.7244094488189,56.25,32,4.9375
Alex Len,-2.116883116883117,55.09259259259258,36.36363636363637,77,11.09090909
Kawhi Leonard,5.95,54.56155890168291,68.33333333333333,60,26.6
Meyers Leonard,-1.2622950819672132,64.87603305785123,57.377049180327866,61,5.852459016
Damian Lillard,6.175,52.152641878669264,63.74999999999999,80,25.8375
Nassir Little,,,0.0,0,0.0
Kevon Looney,3.5875,62.680115273775215,70.0,80,6.25
Brook Lopez,7.074074074074074,57.061068702290065,74.07407407407408,81,12.45679012
Robin Lopez,-1.9189189189189189,57.47663551401871,27.02702702702703,74,9.513513514
Kevin Love,-2.636363636363636,47.87985865724382,31.818181818181817,22,17.0
Kyle Lowry,8.246153846153845,51.75913396481732,72.30769230769229,65,14.24615385
Timothe Luwawu-Cabarrot,-4.16,45.87155963302752,50.0,50,4.62
Trey Lyles,0.09375,46.96969696969697,65.625,64,8.53125
Daryl Macon,-0.75,46.2962962962963,50.0,8,3.625
Josh Magette,,,0.0,0,0.0
Ian Mahinmi,-1.0,46.634615384615394,35.29411764705883,34,4.0882352939999995
Thon Maker,-0.03125,49.8134328358209,68.75,64,5.046875
Terance Mann,,,0.0,0,0.0
Boban Marjanovic,0.06896551724137931,62.30769230769231,53.44827586206896,58,7.2758620689999995
Lauri Markkanen,-3.807692307692308,50.566037735849065,30.76923076923077,52,18.73076923
Caleb Martin,,,0.0,0,0.0
Cody Martin,,,0.0,0,0.0
Jeremiah Martin,,,0.0,0,0.0
Kelan Martin,,,0.0,0,0.0
Frank Mason,-3.842105263157895,46.153846153846146,42.105263157894726,38,5.1315789469999995
Garrison Mathews,,,0.0,0,0.0
Wesley Matthews,-1.3043478260869563,50.7163323782235,39.130434782608695,69,12.17391304
Patrick McCaw,-2.0689655172413794,48.412698412698404,58.620689655172406,29,2.551724138
CJ McCollum,4.985714285714286,52.65486725663718,61.42857142857143,70,20.97142857
T.J. McConnell,-0.11842105263157895,54.17661097852028,60.526315789473685,76,6.355263158
Jalen McDaniels,,,0.0,0,0.0
Doug McDermott,1.7142857142857142,59.004739336492904,55.84415584415584,77,7.324675325
JaVale McGee,-2.1066666666666665,62.4804992199688,46.66666666666666,75,11.96
Rodney McGruder,-0.5606060606060606,48.91540130151844,46.96969696969697,66,7.621212121
Alfonzo McKinnie,0.027777777777777776,56.36363636363636,73.6111111111111,72,4.680555556
Jordan McLaughlin,,,0.0,0,0.0
Ben McLemore,-0.8947368421052632,52.34375000000002,36.84210526315789,19,3.947368421
Jordan McRae,-0.8518518518518519,50.769230769230774,33.33333333333333,27,5.925925926000001
Nicolo Melli,,,0.0,0,0.0
De'Anthony Melton,-3.34,44.7265625,26.0,50,5.0
Chimezie Metu,-0.03448275862068965,32.75862068965517,48.27586206896552,29,1.75862069
Khris Middleton,7.272727272727272,51.87282229965157,72.72727272727273,77,18.27272727
CJ Miles,-0.3018867924528302,46.784565916398705,62.26415094339622,53,6.396226415
Darius Miller,0.2608695652173913,52.78925619834711,44.92753623188405,69,8.217391304
Malcolm Miller,-0.8,61.53846153846154,90.0,10,3.5
Patty Mills,2.451219512195122,54.524886877828045,58.536585365853654,82,9.890243902
Paul Millsap,4.928571428571429,52.781954887218035,70.0,70,12.61428571
Shake Milton,-0.1,47.12643678160919,50.0,20,4.35
Donovan Mitchell,4.779220779220778,49.34640522875817,63.63636363636363,77,23.75324675
Naz Mitrou-Long,-2.642857142857143,35.0,64.28571428571429,14,1.142857143
Adam Mokoka,,,0.0,0,0.0
Malik Monk,-0.6301369863013698,48.03754266211605,46.57534246575342,73,8.945205479
Matt Mooney,,,0.0,0,0.0
E'Twaun Moore,0.16981132075471694,55.26315789473684,39.62264150943396,53,11.94339623
Ja Morant,,,0.0,0,0.0
Juwan Morgan,,,0.0,0,0.0
Markieff Morris,-2.862068965517241,49.173553719008254,41.379310344827594,58,9.431034483
Monte Morris,2.1829268292682933,55.982905982905976,65.85365853658537,82,10.37804878
Marcus Morris Sr.,0.9466666666666668,53.3175355450237,58.66666666666666,75,13.94666667
Johnathan Motley,-1.5454545454545454,53.424657534246556,54.54545454545454,22,4.6363636360000005
Emmanuel Mudiay,-5.864406779661017,49.25675675675675,22.033898305084747,59,14.79661017
Dejounte Murray,,,0.0,0,0.0
Jamal Murray,3.293333333333333,50.21312872975277,65.33333333333333,75,18.22666667
Dzanan Musa,1.1111111111111112,43.18181818181818,44.444444444444436,9,2.111111111
Mike Muscala,0.515625,52.493074792243775,54.6875,64,7.015625
Svi Mykhailiuk,-0.16666666666666666,43.214285714285715,45.23809523809525,42,3.166666667
Abdel Nader,-2.4754098360655736,49.76744186046512,62.295081967213115,61,3.9508196719999997
Larry Nance Jr.,-4.820895522388059,55.42797494780793,23.88059701492537,67,9.358208955
Shabazz Napier,0.3392857142857143,47.58620689655172,46.42857142857143,56,9.446428571
Nene,2.452380952380953,51.72413793103448,69.04761904761905,42,3.595238095
Raul Neto,4.702702702702703,52.17391304347825,70.27027027027027,37,5.297297297
Georges Niang,-1.4406779661016949,59.39226519337015,69.49152542372882,59,3.983050847
Nerlens Noel,-0.9480519480519479,58.69565217391305,62.337662337662344,77,4.909090909
Zach Norvell Jr.,,,0.0,0,0.0
Jaylen Nowell,,,0.0,0,0.0
Frank Ntilikina,-4.3023255813953485,39.539007092198595,20.930232558139533,43,5.720930233
Kendrick Nunn,,,0.0,0,0.0
Jusuf Nurkic,5.9444444444444455,51.02905569007263,62.5,72,15.625
David Nwaba,-1.5098039215686274,52.67175572519084,27.450980392156865,51,6.549019607999999
Royce O'Neale,2.109756097560976,57.43440233236153,60.97560975609756,82,5.195121951
Kyle O'Quinn,0.1111111111111111,51.102941176470594,60.0,45,3.4666666669999997
Semi Ojeleye,1.3571428571428572,51.26582278481011,69.64285714285714,56,3.321428571
Jahlil Okafor,-2.016949152542373,58.70165745856354,38.983050847457626,59,8.203389831
Elie Okobo,-3.981132075471698,46.03448275862069,13.20754716981132,53,5.735849057
Josh Okogie,-0.6891891891891891,44.488188976377955,43.24324324324325,74,7.702702703
KZ Okpala,,,0.0,0,0.0
Victor Oladipo,3.5277777777777777,48.63945578231293,69.44444444444444,36,18.75
Kelly Olynyk,1.3417721518987342,56.294326241134755,49.36708860759494,79,9.962025316
Miye Oni,,,0.0,0,0.0
Cedi Osman,-8.447368421052632,50.35545023696682,22.36842105263158,76,13.03947368
Kelly Oubre Jr.,-3.9130434782608696,50.95011876484561,30.434782608695656,69,15.17391304
Tariq Owens,,,0.0,0,0.0
Jabari Parker,-3.1875,53.337783711615494,28.125,64,14.53125
Chandler Parsons,-1.84,45.32967032967032,44.0,25,7.48
Eric Paschall,,,0.0,0,0.0
Anzejs Pasecniks,,,0.0,0,0.0
Patrick Patterson,-1.6984126984126984,47.94520547945206,63.492063492063494,63,3.634920635
Justin Patton,-1.0,28.57142857142857,66.66666666666666,3,1.6666666669999999
